transaction_id,product_id,sale_date,quantity,price_per_unit
3159,102,2025-01-10,5,15.78
3160,107,2025-01-08,2,10.19
3161,103,2025-01-24,4,11.99
3162,103,2025-01-01,1,20.98
3163,103,2025-01-15,4,49.46
3164,102,2025-01-16,4,13.79
3165,104,2025-01-08,3,43.5
3166,102,2025-01-17,3,44.16
3167,105,2025-01-10,1,45.63
3168,107,2025-01-03,4,23.04
3169,110,2025-01-17,1,28.15
3170,105,2025-01-27,3,12.87
3171,110,2025-01-29,4,31.97
3172,104,2025-01-26,2,30.13
3173,105,2025-01-30,4,34.02
3174,101,2025-01-25,2,22.58
3175,106,2025-01-22,2,40.08
3176,103,2025-01-14,3,30.81
3177,102,2025-01-21,1,18.27
3178,105,2025-01-04,4,16.79
3179,101,2025-01-19,5,19.94
3180,105,2025-01-24,3,44.2
3181,109,2025-01-04,4,46.22
3182,105,2025-01-09,5,41.58
3183,101,2025-01-27,5,20.85
3184,105,2025-01-05,1,49.64
3185,104,2025-01-15,2,49.82
3186,108,2025-01-30,5,12.34
3187,110,2025-01-22,4,21.35
3188,105,2025-01-15,1,34.36
3189,103,2025-01-24,3,44.27
3190,103,2025-01-11,5,10.2
3191,104,2025-01-25,2,24.21
3192,101,2025-01-04,1,43.05
3193,103,2025-01-02,1,40.74
3194,105,2025-01-18,4,31.94
3195,105,2025-01-28,1,15.6
3196,102,2025-01-30,4,10.84
3197,103,2025-01-11,2,19.04
3198,106,2025-01-01,4,50.0
3199,104,2025-01-19,4,31.87
3200,106,2025-01-27,5,23.49
3201,100,2025-01-07,2,13.03
3202,106,2025-01-13,4,19.01
3203,103,2025-01-05,3,15.28
3204,108,2025-01-29,4,49.71
3205,105,2025-01-08,5,39.24
3206,104,2025-01-03,4,46.77
3207,104,2025-01-16,1,19.91
3208,106,2025-01-17,5,23.74
3209,103,2025-01-04,5,38.27
3210,105,2025-01-14,2,10.87
3211,100,2025-01-16,1,37.64
3212,103,2025-01-20,5,14.08
3213,110,2025-01-11,5,47.19
3214,102,2025-01-16,1,16.4
3215,101,2025-01-15,1,35.0
3216,109,2025-01-28,3,20.39
3217,103,2025-01-30,1,31.74
3218,105,2025-01-07,5,37.76
3219,101,2025-01-26,3,30.18
3220,107,2025-01-26,5,43.97
3221,110,2025-01-16,2,46.94
3222,106,2025-01-20,4,25.46
3223,101,2025-01-25,2,15.54
3224,102,2025-01-18,1,27.3
3225,103,2025-01-31,4,34.88
3226,103,2025-01-29,5,46.49
3227,107,2025-01-05,1,27.59
3228,103,2025-01-14,2,18.93
3229,107,2025-01-18,4,14.58
3230,105,2025-01-11,1,44.3
3231,107,2025-01-27,4,14.28
3232,109,2025-01-29,2,41.26
3233,104,2025-01-13,4,31.9
3234,106,2025-01-14,2,11.1
3235,106,2025-01-29,2,46.88
3236,110,2025-01-31,5,26.31
3237,106,2025-01-14,4,45.29
3238,101,2025-01-07,3,47.94
3239,103,2025-01-22,3,11.13
3240,110,2025-01-16,2,14.45
3241,107,2025-01-20,5,25.04
3242,100,2025-01-01,4,44.85
3243,100,2025-01-03,1,18.89
3244,104,2025-01-07,3,40.99
3245,101,2025-01-25,5,16.94
3246,108,2025-01-26,4,29.82
3247,106,2025-01-19,1,20.02
3248,107,2025-01-20,4,38.51
3249,103,2025-01-12,4,19.59
3250,108,2025-01-19,2,33.29
3251,103,2025-01-11,2,23.44
3252,102,2025-01-31,5,43.4
3253,101,2025-01-30,2,36.78
3254,101,2025-01-16,1,11.9
3255,103,2025-01-11,2,25.96
3256,106,2025-01-27,1,31.08
3257,100,2025-01-10,3,25.92
3258,103,2025-01-10,5,44.83
3259,100,2025-01-18,5,12.2
3260,101,2025-01-30,4,17.67
3261,102,2025-01-18,4,18.38
3262,104,2025-01-02,5,34.7
3263,110,2025-01-09,2,22.43
3264,105,2025-01-28,4,22.1
3265,106,2025-01-17,5,21.55
3266,109,2025-01-25,5,13.7
3267,103,2025-01-08,5,26.17
3268,104,2025-01-24,2,28.26
3269,105,2025-01-18,1,45.84
3270,104,2025-01-29,5,20.13
3271,103,2025-01-22,2,36.2
3272,107,2025-01-31,3,21.39
3273,105,2025-01-24,5,36.56
3274,101,2025-01-17,3,44.49
3275,101,2025-01-12,5,25.98
3276,108,2025-01-05,3,47.82
3277,105,2025-01-29,2,11.32
3278,101,2025-01-10,4,20.13
3279,102,2025-01-16,3,47.52
3280,105,2025-01-03,5,30.67
3281,106,2025-01-01,5,32.25
3282,106,2025-01-05,4,31.37
3283,102,2025-01-19,5,35.08
3284,101,2025-01-07,5,19.48
3285,104,2025-01-10,3,22.56
3286,108,2025-01-03,4,20.49
3287,105,2025-01-19,5,39.1
3288,110,2025-01-03,1,33.36
3289,103,2025-01-29,5,35.14
3290,100,2025-01-08,2,47.35
3291,104,2025-01-24,3,12.01
3292,110,2025-01-16,1,42.99
3293,103,2025-01-06,3,44.66
3294,106,2025-01-05,5,29.41
3295,106,2025-01-07,4,42.58
3296,101,2025-01-23,2,20.51
3297,110,2025-01-30,4,11.36
3298,107,2025-01-08,2,32.52
3299,104,2025-01-16,2,45.96
3300,107,2025-01-08,5,44.6
3301,104,2025-01-11,5,28.95
3302,104,2025-01-25,2,44.26
3303,106,2025-01-15,3,47.25
3304,108,2025-01-12,2,11.3
3305,109,2025-01-28,4,19.06
3306,107,2025-01-05,1,10.33
3307,100,2025-01-05,4,39.23
3308,105,2025-01-19,2,11.37
3309,108,2025-01-02,4,29.03
3310,108,2025-01-25,2,36.09
3311,110,2025-01-22,4,47.38
3312,102,2025-01-27,5,42.17
3313,104,2025-01-06,1,46.7
3314,109,2025-01-27,3,26.23
3315,103,2025-01-18,2,23.68
3316,108,2025-01-06,2,13.5
3317,104,2025-01-15,1,42.65
3318,100,2025-01-12,1,35.2
3319,100,2025-01-06,4,44.5
3320,101,2025-01-08,5,31.65
3321,101,2025-01-10,2,47.53
3322,109,2025-01-21,4,10.19
3323,107,2025-01-06,3,37.64
3324,103,2025-01-29,4,30.2
3325,101,2025-01-22,4,23.14
3326,105,2025-01-27,5,42.84
3327,104,2025-01-14,1,23.6
3328,103,2025-01-12,2,48.12
3329,103,2025-01-02,2,38.88
3330,106,2025-01-13,3,44.85
3331,101,2025-01-25,5,47.52
3332,102,2025-01-04,1,16.23
3333,104,2025-01-01,4,17.32
3334,103,2025-01-08,2,46.1
3335,110,2025-01-19,1,29.29
3336,100,2025-01-15,3,46.79
3337,100,2025-01-09,2,39.37
3338,110,2025-01-16,3,48.38
3339,110,2025-01-20,1,42.89
3340,103,2025-01-22,4,43.77
3341,105,2025-01-13,2,14.37
3342,105,2025-01-24,2,28.45
3343,104,2025-01-18,4,14.44
3344,105,2025-01-26,3,23.3
3345,102,2025-01-05,5,32.69
3346,103,2025-01-15,4,14.51
3347,102,2025-01-30,4,48.79
3348,109,2025-01-13,1,27.33
3349,105,2025-01-15,5,18.29
3350,109,2025-01-24,5,24.7
3351,108,2025-01-08,5,37.98
3352,110,2025-01-16,4,25.05
3353,103,2025-01-21,1,16.24
3354,110,2025-01-31,3,17.18
3355,110,2025-01-10,2,37.39
3356,108,2025-01-09,2,40.13
3357,109,2025-01-24,3,46.05
3358,100,2025-01-04,3,24.48
3359,103,2025-01-29,3,12.75
3360,109,2025-01-31,2,25.56
3361,104,2025-01-20,1,38.67
3362,107,2025-01-02,2,23.06
3363,106,2025-01-03,2,49.93
3364,106,2025-01-08,4,19.03
3365,100,2025-01-21,2,30.37
3366,100,2025-01-23,2,10.81
3367,108,2025-01-04,5,13.88
3368,103,2025-01-30,1,36.61
3369,105,2025-01-31,4,40.45
3370,104,2025-01-09,5,13.91
3371,106,2025-01-14,1,13.01
3372,102,2025-01-06,3,48.22
3373,105,2025-01-28,3,25.35
3374,104,2025-01-16,2,47.22
3375,107,2025-01-03,3,20.62
3376,106,2025-01-14,3,32.76
3377,103,2025-01-03,5,11.08
3378,105,2025-01-10,1,41.39
3379,102,2025-01-15,4,17.01
3380,104,2025-01-30,1,28.46
3381,110,2025-01-04,2,42.53
3382,109,2025-01-24,4,20.08
3383,103,2025-01-24,1,20.08
3384,110,2025-01-30,1,22.77
3385,106,2025-01-26,2,46.81
3386,102,2025-01-04,4,17.49
3387,105,2025-01-29,2,10.88
3388,108,2025-01-13,1,14.46
3389,104,2025-01-09,3,29.25
3390,100,2025-01-19,1,39.11
3391,107,2025-01-28,5,34.41
3392,105,2025-01-21,4,26.65
3393,100,2025-01-17,1,26.86
3394,106,2025-01-12,2,17.39
3395,106,2025-01-11,5,48.78
3396,102,2025-01-02,2,29.1
3397,101,2025-01-12,5,47.63
3398,101,2025-01-28,3,30.93
3399,108,2025-01-18,4,46.52
3400,105,2025-01-24,2,17.8
3401,104,2025-01-23,3,44.36
3402,109,2025-01-03,4,15.25
3403,104,2025-01-27,3,12.74
3404,109,2025-01-18,3,41.06
3405,109,2025-01-01,1,30.95
3406,105,2025-01-10,3,29.9
3407,110,2025-01-30,3,35.63
3408,107,2025-01-05,2,22.19
3409,102,2025-01-30,4,11.72
3410,102,2025-01-05,5,27.16
3411,110,2025-01-19,4,40.2
3412,104,2025-01-24,2,13.43
3413,108,2025-01-25,4,33.43
3414,102,2025-01-16,1,17.99
3415,109,2025-01-31,5,40.02
3416,101,2025-01-12,3,42.38
3417,107,2025-01-05,3,26.1
3418,104,2025-01-17,4,36.34
3419,103,2025-01-18,4,43.42
3420,106,2025-01-29,3,15.65
3421,107,2025-01-20,1,20.03
3422,101,2025-01-18,1,17.38
3423,110,2025-01-25,1,18.79
3424,108,2025-01-24,5,11.11
3425,105,2025-01-04,1,20.81
3426,110,2025-01-23,1,14.91
3427,105,2025-01-03,5,34.59
3428,105,2025-01-04,1,15.83
3429,109,2025-01-30,1,12.17
3430,103,2025-01-22,1,43.99
3431,101,2025-01-29,2,15.87
3432,102,2025-01-28,5,15.19
3433,102,2025-01-16,5,12.17
3434,106,2025-01-12,1,35.0
3435,101,2025-01-02,4,17.1
3436,104,2025-01-06,1,19.18
3437,104,2025-01-05,2,47.1
3438,101,2025-01-05,1,49.96
3439,100,2025-01-08,1,48.85
3440,104,2025-01-10,5,19.02
3441,110,2025-01-07,1,15.79
3442,106,2025-01-19,1,42.51
3443,103,2025-01-17,2,43.8
3444,104,2025-01-26,4,15.46
3445,102,2025-01-23,1,22.35
3446,103,2025-01-01,3,15.97
3447,109,2025-01-03,5,48.43
3448,103,2025-01-16,1,18.75
3449,104,2025-01-05,2,31.99
3450,103,2025-01-16,4,38.21
3451,107,2025-01-23,1,36.3
3452,110,2025-01-02,3,23.88
3453,109,2025-01-09,5,23.18
3454,106,2025-01-09,4,14.26
3455,107,2025-01-27,4,45.3
3456,107,2025-01-26,5,24.15
3457,107,2025-01-08,5,21.81
3458,108,2025-01-23,5,26.53
3459,100,2025-01-26,3,43.83
3460,105,2025-01-02,1,45.73
3461,100,2025-01-09,3,48.06
3462,108,2025-01-06,2,37.47
3463,105,2025-01-18,5,35.41
3464,103,2025-01-02,5,32.77
3465,110,2025-01-01,1,30.21
3466,106,2025-01-24,5,38.98
3467,104,2025-01-22,5,45.56
3468,110,2025-01-08,2,15.06
3469,107,2025-01-12,3,39.42
3470,104,2025-01-30,3,41.67
3471,103,2025-01-06,1,33.81
3472,108,2025-01-01,1,29.33
3473,107,2025-01-20,3,31.05
3474,105,2025-01-16,3,37.09
3475,107,2025-01-23,3,16.77
3476,110,2025-01-03,1,13.26
3477,108,2025-01-15,1,26.0
3478,102,2025-01-20,2,40.07
3479,104,2025-01-14,2,32.96
3480,106,2025-01-31,3,41.82
3481,102,2025-01-18,2,48.04
3482,101,2025-01-15,1,35.52
3483,100,2025-01-27,5,19.49
3484,103,2025-01-13,2,35.76
3485,108,2025-01-26,1,33.3
3486,104,2025-01-13,2,48.35
3487,103,2025-01-29,1,11.72
3488,105,2025-01-26,4,22.65
3489,108,2025-01-03,4,28.8
3490,104,2025-01-09,3,16.73
3491,100,2025-01-04,2,42.28
3492,110,2025-01-26,2,48.12
3493,107,2025-01-08,3,30.81
3494,109,2025-01-16,4,23.99
3495,108,2025-01-02,2,45.78
3496,109,2025-01-10,3,12.83
3497,102,2025-01-27,4,46.74
3498,104,2025-01-29,4,21.4
3499,105,2025-01-18,2,40.52
3500,109,2025-01-10,3,41.55
3501,108,2025-01-17,3,21.84
3502,103,2025-01-30,3,47.91
3503,106,2025-01-23,5,16.55
3504,110,2025-01-29,3,38.06
3505,105,2025-01-05,5,36.94
3506,104,2025-01-11,1,45.95
3507,100,2025-01-02,2,24.49
3508,105,2025-01-01,1,39.92
3509,100,2025-01-04,4,40.5
3510,107,2025-01-27,4,49.98
3511,101,2025-01-01,3,20.26
3512,109,2025-01-21,3,40.52
3513,107,2025-01-11,4,38.25
3514,103,2025-01-17,4,23.06
3515,103,2025-01-08,1,25.08
3516,108,2025-01-27,3,29.23
3517,103,2025-01-01,1,38.8
3518,101,2025-01-09,2,18.33
3519,103,2025-01-15,5,11.77
3520,100,2025-01-29,3,37.37
3521,108,2025-01-11,1,22.72
3522,104,2025-01-28,5,10.91
3523,102,2025-01-19,4,39.47
3524,101,2025-01-05,1,21.68
3525,109,2025-01-02,4,29.33
3526,101,2025-01-31,2,17.0
3527,102,2025-01-27,3,18.73
3528,105,2025-01-12,3,45.86
3529,101,2025-01-09,4,42.52
3530,100,2025-01-28,1,26.67
3531,107,2025-01-31,5,43.67
3532,105,2025-01-26,5,21.14
3533,110,2025-01-10,4,46.14
3534,105,2025-01-11,5,21.81
3535,100,2025-01-17,3,39.72
3536,104,2025-01-11,1,42.09
3537,102,2025-01-15,2,32.6
3538,103,2025-01-31,3,29.2
3539,102,2025-01-07,3,28.77
3540,107,2025-01-24,2,42.4
3541,100,2025-01-15,1,49.95
3542,107,2025-01-01,2,16.69
3543,105,2025-01-02,5,42.03
3544,110,2025-01-24,2,38.17
3545,110,2025-01-11,4,10.24
3546,102,2025-01-25,3,17.63
3547,106,2025-01-07,4,11.31
3548,109,2025-01-30,3,35.84
3549,101,2025-01-31,5,22.37
3550,102,2025-01-17,3,27.47
3551,105,2025-01-07,5,25.56
3552,106,2025-01-03,1,19.1
3553,107,2025-01-22,5,12.01
3554,107,2025-01-20,2,20.31
3555,108,2025-01-02,4,28.52
3556,100,2025-01-14,1,17.68
3557,100,2025-01-10,2,48.14
3558,106,2025-01-27,3,41.07
3559,103,2025-01-11,4,27.46
3560,102,2025-01-16,3,12.84
3561,110,2025-01-09,1,12.62
3562,108,2025-01-28,2,16.7
3563,103,2025-01-10,3,27.91
3564,104,2025-01-18,3,11.68
3565,103,2025-01-09,4,29.71
3566,109,2025-01-28,5,37.58
3567,103,2025-01-12,1,34.4
3568,105,2025-01-02,3,13.89
3569,106,2025-01-24,3,15.24
3570,102,2025-01-20,5,13.47
3571,105,2025-01-25,4,31.17
3572,106,2025-01-07,5,49.18
3573,103,2025-01-01,5,26.78
3574,109,2025-01-22,4,49.26
3575,101,2025-01-02,2,22.36
3576,100,2025-01-06,1,29.7
3577,101,2025-01-16,5,19.73
3578,108,2025-01-10,3,35.14
3579,109,2025-01-21,2,38.6
3580,101,2025-01-18,3,19.72
3581,107,2025-01-12,5,12.12
3582,105,2025-01-17,1,43.31
3583,101,2025-01-31,5,41.62
3584,109,2025-01-13,4,46.06
3585,100,2025-01-04,2,25.02
3586,107,2025-01-12,5,22.21
3587,103,2025-01-11,3,22.18
3588,104,2025-01-17,1,18.57
3589,104,2025-01-31,2,34.61
3590,110,2025-01-29,1,48.35
3591,110,2025-01-01,4,22.28
3592,102,2025-01-30,1,25.75
3593,104,2025-01-04,4,29.48
3594,107,2025-01-23,4,32.77
3595,102,2025-01-20,2,46.41
3596,100,2025-01-11,5,43.2
3597,103,2025-01-05,5,26.36
3598,104,2025-01-19,4,13.54
3599,106,2025-01-09,3,40.93
3600,110,2025-01-23,2,45.81
3601,109,2025-01-22,5,46.55
3602,109,2025-01-07,1,14.69
3603,102,2025-01-28,1,42.84
3604,108,2025-01-30,4,34.91
3605,100,2025-01-03,3,20.2
3606,104,2025-01-11,2,11.14
3607,100,2025-01-19,1,47.65
3608,104,2025-01-08,4,37.51
3609,101,2025-01-14,3,22.38
3610,105,2025-01-21,2,17.48
3611,105,2025-01-19,1,22.97
3612,100,2025-01-22,5,22.98
3613,107,2025-01-28,5,13.5
3614,102,2025-01-03,5,38.83
3615,106,2025-01-23,5,39.62
3616,100,2025-01-18,1,46.98
3617,103,2025-01-25,2,42.62
3618,105,2025-01-30,5,29.65
3619,105,2025-01-19,3,37.17
3620,107,2025-01-06,3,13.71
3621,107,2025-01-26,4,20.97
3622,109,2025-01-30,2,15.36
3623,103,2025-01-02,4,26.84
3624,103,2025-01-16,3,14.96
3625,108,2025-01-31,3,22.94
3626,107,2025-01-18,3,11.85
3627,100,2025-01-10,5,10.92
3628,109,2025-01-11,2,18.68
3629,102,2025-01-04,5,41.8
3630,102,2025-01-31,1,41.78
3631,102,2025-01-19,2,24.04
3632,100,2025-01-08,3,21.26
3633,102,2025-01-12,5,13.19
3634,108,2025-01-31,2,23.65
3635,105,2025-01-07,4,24.95
3636,107,2025-01-11,1,17.16
3637,103,2025-01-22,1,42.32
3638,102,2025-01-20,3,15.04
3639,102,2025-01-28,5,24.07
3640,102,2025-01-24,3,32.42
3641,108,2025-01-01,5,21.35
3642,107,2025-01-23,3,42.6
3643,107,2025-01-11,4,11.49
3644,107,2025-01-12,1,41.46
3645,109,2025-01-28,4,12.92
3646,109,2025-01-16,3,41.19
3647,110,2025-01-17,2,40.49
3648,102,2025-01-06,1,41.4
3649,107,2025-01-26,4,21.24
3650,102,2025-01-31,1,45.98
3651,102,2025-01-20,5,20.78
3652,103,2025-01-18,1,22.87
3653,105,2025-01-26,4,41.76
3654,103,2025-01-24,4,48.7
3655,105,2025-01-26,5,49.32
3656,100,2025-01-12,2,28.04
3657,100,2025-01-13,1,24.44
3658,102,2025-01-24,2,21.89
3659,101,2025-01-29,2,29.45
3660,101,2025-01-20,5,27.57
3661,104,2025-01-01,4,11.52
3662,106,2025-01-22,2,48.91
3663,105,2025-01-11,3,24.13
3664,102,2025-01-20,3,39.74
3665,106,2025-01-20,4,12.55
3666,108,2025-01-29,3,31.81
3667,105,2025-01-30,2,31.59
3668,102,2025-01-01,3,16.34
3669,106,2025-01-04,3,40.44
3670,109,2025-01-08,2,23.6
3671,101,2025-01-20,5,26.32
3672,104,2025-01-13,4,45.08
3673,110,2025-01-24,1,41.34
3674,104,2025-01-23,1,33.68
3675,105,2025-01-30,3,13.4
3676,105,2025-01-26,1,36.75
3677,109,2025-01-02,3,23.31
3678,107,2025-01-20,5,43.43
3679,102,2025-01-07,1,14.71
3680,100,2025-01-11,3,27.67
3681,109,2025-01-20,4,40.18
3682,109,2025-01-29,2,12.58
3683,100,2025-01-03,1,28.32
3684,105,2025-01-19,3,15.22
3685,101,2025-01-20,3,29.15
3686,100,2025-01-01,3,28.83
3687,103,2025-01-29,3,14.82
3688,101,2025-01-10,4,27.22
3689,102,2025-01-28,4,46.85
3690,102,2025-01-14,1,30.53
3691,107,2025-01-01,3,29.17
3692,110,2025-01-02,4,19.75
3693,105,2025-01-12,3,31.38
3694,101,2025-01-03,4,21.64
3695,110,2025-01-14,5,13.67
3696,107,2025-01-24,5,19.84
3697,102,2025-01-17,2,36.7
3698,110,2025-01-24,3,40.48
3699,108,2025-01-10,5,47.24
3700,108,2025-01-07,5,12.99
3701,109,2025-01-20,5,41.83
3702,110,2025-01-28,3,46.15
3703,102,2025-01-15,4,13.47
3704,108,2025-01-29,2,37.98
3705,106,2025-01-21,2,20.91
3706,110,2025-01-14,4,42.17
3707,104,2025-01-09,4,43.57
3708,108,2025-01-02,5,30.2
3709,107,2025-01-06,1,31.53
3710,102,2025-01-13,2,27.22
3711,100,2025-01-24,5,15.92
3712,109,2025-01-19,4,29.76
3713,107,2025-01-13,4,13.07
3714,100,2025-01-07,4,38.79
3715,109,2025-01-04,2,26.64
3716,107,2025-01-30,4,44.39
3717,109,2025-01-08,4,16.87
3718,110,2025-01-20,2,45.08
3719,105,2025-01-11,3,43.29
3720,105,2025-01-04,2,16.32
3721,107,2025-01-25,2,18.1
3722,104,2025-01-11,5,31.25
3723,109,2025-01-06,2,24.97
3724,105,2025-01-24,4,32.0
3725,108,2025-01-14,2,23.53
3726,101,2025-01-06,4,36.51
3727,110,2025-01-30,4,38.91
3728,101,2025-01-01,2,45.14
3729,108,2025-01-30,4,34.94
3730,104,2025-01-09,3,26.22
3731,102,2025-01-03,1,31.62
3732,101,2025-01-21,5,44.68
3733,109,2025-01-23,2,34.14
3734,110,2025-01-12,1,48.45
3735,110,2025-01-31,1,15.79
3736,110,2025-01-15,4,36.04
3737,104,2025-01-01,1,21.1
3738,101,2025-01-24,5,43.33
3739,107,2025-01-27,4,22.44
3740,106,2025-01-21,4,39.61
3741,101,2025-01-24,1,24.09
3742,106,2025-01-05,4,12.34
3743,110,2025-01-15,2,44.83
3744,105,2025-01-05,1,38.16
3745,110,2025-01-16,1,21.45
3746,105,2025-01-01,2,47.7
3747,104,2025-01-25,2,20.88
3748,103,2025-01-29,4,33.26
3749,100,2025-01-06,5,30.41
3750,108,2025-01-24,3,33.17
3751,107,2025-01-12,2,28.13
3752,101,2025-01-19,5,39.89
3753,107,2025-01-27,1,27.1
3754,110,2025-01-01,4,46.99
3755,102,2025-01-25,3,23.74
3756,101,2025-01-06,4,26.55
3757,107,2025-01-10,4,18.45
3758,105,2025-01-13,5,49.94
3759,100,2025-01-30,1,48.71
3760,110,2025-01-22,1,47.9
3761,106,2025-01-19,2,10.05
3762,104,2025-01-17,3,49.67
3763,102,2025-01-22,3,30.22
3764,103,2025-01-25,1,40.3
3765,110,2025-01-03,4,36.28
3766,101,2025-01-29,4,12.39
3767,105,2025-01-20,1,44.62
3768,106,2025-01-29,1,23.59
3769,104,2025-01-26,3,17.45
3770,107,2025-01-21,4,47.87
3771,103,2025-01-14,5,13.22
3772,103,2025-01-18,1,45.21
3773,106,2025-01-01,1,48.06
3774,104,2025-01-04,4,47.31
3775,106,2025-01-06,5,11.7
3776,107,2025-01-17,4,40.41
3777,101,2025-01-11,5,12.87
3778,104,2025-01-10,5,26.83
3779,110,2025-01-09,3,17.81
3780,105,2025-01-17,4,38.93
3781,109,2025-01-17,1,38.84
3782,110,2025-01-21,1,29.79
3783,100,2025-01-10,3,20.86
3784,110,2025-01-06,4,15.38
3785,106,2025-01-20,4,35.19
3786,108,2025-01-16,5,25.66
3787,107,2025-01-12,2,32.82
3788,108,2025-01-13,1,49.95
3789,105,2025-01-23,1,11.06
3790,100,2025-01-15,3,49.16
3791,104,2025-01-07,5,15.9
3792,104,2025-01-08,1,25.37
3793,107,2025-01-05,2,36.23
3794,106,2025-01-16,1,39.97
3795,107,2025-01-15,3,46.23
3796,110,2025-01-27,5,22.85
3797,100,2025-01-27,4,18.79
3798,109,2025-01-25,1,34.61
3799,104,2025-01-29,4,25.92
3800,103,2025-01-24,4,16.56
3801,102,2025-01-28,2,12.89
3802,104,2025-01-18,1,46.58
3803,102,2025-01-15,5,31.0
3804,104,2025-01-15,3,17.06
3805,102,2025-01-04,2,32.23
3806,110,2025-01-20,4,16.04
3807,106,2025-01-07,5,16.07
3808,100,2025-01-13,4,39.91
3809,107,2025-01-09,2,48.56
3810,102,2025-01-11,3,38.98
3811,107,2025-01-06,5,30.24
3812,104,2025-01-10,3,20.77
3813,108,2025-01-22,2,46.19
3814,109,2025-01-09,3,36.59
3815,110,2025-01-25,2,25.92
3816,109,2025-01-09,1,18.27
3817,109,2025-01-11,3,23.61
3818,108,2025-01-18,4,31.29
3819,106,2025-01-13,1,25.48
3820,110,2025-01-02,1,20.8
3821,106,2025-01-22,5,45.34
3822,105,2025-01-09,4,17.98
3823,105,2025-01-03,3,37.77
3824,108,2025-01-21,5,35.35
3825,102,2025-01-09,5,48.15
3826,102,2025-01-30,3,46.0
3827,107,2025-01-05,2,36.24
3828,104,2025-01-02,1,12.62
3829,104,2025-01-11,2,17.57
3830,108,2025-01-17,2,35.73
3831,108,2025-01-24,5,46.12
3832,107,2025-01-17,3,10.48
3833,102,2025-01-07,5,20.42
3834,107,2025-01-25,5,23.78
3835,107,2025-01-19,2,34.95
3836,104,2025-01-16,4,41.43
3837,109,2025-01-10,4,37.01
3838,110,2025-01-17,1,47.53
3839,103,2025-01-25,5,20.43
3840,104,2025-01-28,5,48.49
3841,103,2025-01-30,4,41.76
3842,110,2025-01-05,5,10.6
3843,110,2025-01-11,4,10.84
3844,102,2025-01-19,5,15.58
3845,103,2025-01-02,4,26.77
3846,107,2025-01-17,1,37.32
3847,100,2025-01-07,5,43.22
3848,105,2025-01-07,4,44.0
3849,108,2025-01-23,1,32.9
3850,106,2025-01-12,4,28.59
3851,104,2025-01-24,4,46.32
3852,110,2025-01-07,5,35.41
3853,105,2025-01-27,1,11.87
3854,106,2025-01-20,5,11.34
3855,107,2025-01-19,1,44.58
3856,102,2025-01-06,1,37.56
3857,108,2025-01-29,2,20.05
3858,101,2025-01-16,3,16.97
3859,104,2025-01-01,3,15.07
3860,108,2025-01-08,1,14.99
3861,104,2025-01-10,1,21.84
3862,103,2025-01-17,3,27.7
3863,104,2025-01-02,4,11.78
3864,109,2025-01-12,2,31.34
3865,109,2025-01-17,1,30.75
3866,107,2025-01-10,4,35.87
3867,100,2025-01-13,3,18.04
3868,108,2025-01-13,2,17.22
3869,107,2025-01-19,3,36.37
3870,107,2025-01-03,5,43.84
3871,109,2025-01-25,1,15.43
3872,106,2025-01-26,2,27.48
3873,105,2025-01-22,4,29.39
3874,109,2025-01-13,5,10.3
3875,105,2025-01-21,5,13.54
3876,107,2025-01-08,2,17.55
3877,109,2025-01-30,3,47.07
3878,108,2025-01-31,2,47.65
3879,101,2025-01-27,3,37.88
3880,104,2025-01-04,3,38.52
3881,107,2025-01-27,1,26.35
3882,101,2025-01-12,2,40.08
3883,104,2025-01-29,2,40.19
3884,101,2025-01-12,5,20.22
3885,105,2025-01-15,1,31.77
3886,101,2025-01-16,1,43.81
3887,107,2025-01-28,3,40.13
3888,100,2025-01-07,2,48.87
3889,105,2025-01-16,1,24.92
3890,101,2025-01-31,5,34.75
3891,109,2025-01-26,3,11.81
3892,104,2025-01-31,5,26.58
3893,101,2025-01-13,4,48.66
3894,104,2025-01-25,2,10.32
3895,106,2025-01-26,4,23.92
3896,104,2025-01-14,1,22.44
3897,100,2025-01-23,3,39.82
3898,110,2025-01-03,5,23.92
3899,108,2025-01-31,4,19.66
3900,106,2025-01-26,1,24.82
3901,102,2025-01-26,4,37.54
3902,106,2025-01-04,3,44.9
3903,102,2025-01-30,2,38.83
3904,104,2025-01-13,4,33.85
3905,106,2025-01-23,2,44.15
3906,109,2025-01-21,4,32.43
3907,101,2025-01-15,1,16.27
3908,107,2025-01-11,1,25.83
3909,103,2025-01-10,3,15.24
3910,108,2025-01-12,1,25.0
3911,106,2025-01-29,2,38.69
3912,100,2025-01-05,1,14.56
3913,109,2025-01-08,4,10.82
3914,105,2025-01-17,5,43.72
3915,107,2025-01-28,3,11.89
3916,100,2025-01-28,2,27.02
3917,103,2025-01-17,1,27.51
3918,100,2025-01-26,4,30.81
3919,105,2025-01-10,3,40.3
3920,104,2025-01-29,5,47.39
3921,107,2025-01-15,4,14.59
3922,103,2025-01-06,1,27.24
3923,110,2025-01-24,4,31.57
3924,105,2025-01-14,5,15.1
3925,107,2025-01-07,1,40.17
3926,109,2025-01-12,4,36.17
3927,103,2025-01-12,2,26.89
3928,108,2025-01-28,5,30.68
3929,110,2025-01-24,4,12.79
3930,107,2025-01-20,3,40.75
3931,105,2025-01-24,3,39.85
3932,107,2025-01-02,2,49.3
3933,105,2025-01-25,2,33.92
3934,106,2025-01-04,4,48.92
